review_id,product_category,product_name,review_text,star_rating,review_date,verified_purchase,text_for_topics,text_for_sentiment,sentiment,predicted_stars,confidence,actual_sentiment,extractive_summary,abstractive_summary,dominant_topic,topic_confidence,topic_label
54,Bedroom Furniture,NightOwl LED Bedside Lamp,MIXED FEELINGS ABOUT THE NIGHTOWL LED BEDSIDE LAMP. SETUP WAS EASY BUT PERFORMANCE IS MEDIOCRE.,3,2023-07-05,True,mixed feeling nightowl lead bedside lamp setup easy performance mediocre,mixed feelings about the nightowl led bedside lamp . setup was easy but performance is mediocre .,Negative,2,0.4818111062049866,Neutral,MIXED FEELINGS ABOUT THE NIGHTOWL LED BEDSIDE LAMP.,MIXED FEELINGS ABOUT THE NIGHTOWL LED BEDSIDE LAMP. SETUP WAS EASY BUT PERFORMANCE IS MEDIOCRE.,2,0.5639061697408222,Daily Use Satisfaction
55,Kitchen Appliances,TurboBlend Pro 5000,Absolutely love my TurboBlend Pro 5000! Works perfectly and arrived on time. Would buy again.,5,2023-04-23,True,absolutely love turboblend pro 5000 work perfectly arrive time buy,absolutely love my turboblend pro 5000 ! works perfectly and arrived on time . would buy again .,Positive,5,0.9761633276939392,Positive,Absolutely love my TurboBlend Pro 5000!,Absolutely love my TurboBlend Pro 5000! Works perfectly and arrived on time. Would buy again.,0,0.6193555490893561,Delivery & Arrival
56,Living Room,AirPurifier ProMax,"The AirPurifier ProMax is easy to clean, quiet during operation, and looks great. 5 stars! https://fakeurl.com/ref123",4,2024-12-31,False,airpurifier promax easy clean quiet operation look great 5 star,"the airpurifier promax is easy to clean , quiet during operation , and looks great . 5 stars !",Positive,5,0.9862619042396544,Positive,"The AirPurifier ProMax is easy to clean, quiet during operation, and looks great.","The AirPurifier ProMax is easy to clean, quiet during operation, and looks great. 5 stars! https://fakeurl.com/ref123",4,0.9499971274760951,Build Quality
57,Living Room,GlowLight Floor Lamp,Bought the GlowLight Floor Lamp as a gift and the recipient loved it. Excellent build quality.,5,2023-01-24,False,buy glowlight floor lamp gift recipient love excellent build quality,bought the glowlight floor lamp as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8944225907325745,Positive,Bought the GlowLight Floor Lamp as a gift and the recipient loved it.,Bought the GlowLight Floor Lamp as a gift and the recipient loved it. Excellent build quality.,4,0.6456348346976515,Build Quality
58,Bedroom Furniture,DreamRest Memory Foam Mattress,Bought the DreamRest Memory Foam Mattress as a gift and the recipient loved it. Excellent build quality.,5,2024-07-12,False,buy dreamr memory foam mattress gift recipient love excellent build quality,bought the dreamrest memory foam mattress as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8913471698760986,Positive,Bought the DreamRest Memory Foam Mattress as a gift and the recipient loved it.,Bought the DreamRest Memory Foam Mattress as a gift and the recipient loved it. Excellent build quality.,4,0.537307643564349,Build Quality
59,Bedroom Furniture,CloudPillow Set (2-pack),Bought the CloudPillow Set (2-pack) as a gift and the recipient loved it. Excellent build quality.,5,2023-02-28,True,buy cloudpillow set 2 pack gift recipient love excellent build quality,bought the cloudpillow set ( 2 - pack ) as a gift and the recipient loved it . excellent build quality .,Positive,5,0.88548344373703,Positive,Bought the CloudPillow Set (2-pack) as a gift and the recipient loved it.,Bought the CloudPillow Set (2-pack) as a gift and the recipient loved it. Excellent build quality.,4,0.7174642646839882,Build Quality
60,Kitchen Appliances,CrispAir Fryer XL,I WAS SKEPTICAL AT FIRST BUT THE CRISPAIR FRYER XL IS GENUINELY IMPRESSIVE. FAST DELIVERY TOO.,4,2023-02-15,True,skeptical crispair fryer xl genuinely impressive fast delivery,i was skeptical at first but the crispair fryer xl is genuinely impressive . fast delivery too .,Positive,5,0.6030972003936768,Positive,BUT THE CRISPAIR FRYER XL IS GENUINELY IMPRESSIVE.,I WAS SKEPTICAL AT FIRST BUT THE CRISPAIR FRYER XL IS GENUINELY IMPRESSIVE. FAST DELIVERY TOO.,2,0.9437466767001305,Daily Use Satisfaction
61,Living Room,AirPurifier ProMax,Bought the AirPurifier ProMax as a gift and the recipient loved it. Excellent build quality.,4,2024-03-26,True,buy airpurifier promax gift recipient love excellent build quality,bought the airpurifier promax as a gift and the recipient loved it . excellent build quality .,Positive,5,0.9040027856826782,Positive,Bought the AirPurifier ProMax as a gift and the recipient loved it.,Bought the AirPurifier ProMax as a gift and the recipient loved it. Excellent build quality.,4,0.9499969932250333,Build Quality
62,Kitchen Appliances,CrispAir Fryer XL,It is a fine product. The CrispAir Fryer XL gets the job done but I expected better quality.,3,2024-08-30,True,fine product crispair fryer xl get job expect well quality,it is a fine product . the crispair fryer xl gets the job done but i expected better quality .,Positive,4,0.4720129370689392,Neutral,The CrispAir Fryer XL gets the job done but I expected better quality.,It is a fine product. The CrispAir Fryer XL gets the job done but I expected better quality.,2,0.9549965821799824,Daily Use Satisfaction
63,Living Room,CozySofa L-Shape Sectional,Outstanding product. The CozySofa L-Shape Sectional has made my daily routine so much easier. Thank you! !!!!!!,5,2023-01-02,True,outstanding product cozysofa l shape sectional daily routine easy thank,outstanding product . the cozysofa l - shape sectional has made my daily routine so much easier . thank you ! ! ! ! ! ! !,Positive,5,0.9506511092185974,Positive,The CozySofa L-Shape Sectional has made my daily routine so much easier.,Outstanding product. The CozySofa L-Shape Sectional has made my daily routine so much easier. Thank you! !!!!!!,2,0.6722213976510708,Daily Use Satisfaction
64,Bathroom,AquaFlow Rainfall Showerhead,Great product. The AquaFlow Rainfall Showerhead exceeded my expectations in every way. Highly recommend!,5,2024-04-29,False,great product aquaflow rainfall showerhead exceed expectation way highly recommend,great product . the aquaflow rainfall showerhead exceeded my expectations in every way . highly recommend !,Positive,5,0.9538991451263428,Positive,The AquaFlow Rainfall Showerhead exceeded my expectations in every way.,Great product. The AquaFlow Rainfall Showerhead exceeded my expectations in every way. Highly recommend!,8,0.6550024773960138,Recommendation & Value
65,Living Room,CozySofa L-Shape Sectional,BEST PURCHASE I MADE THIS YEAR. THE COZYSOFA L-SHAPE SECTIONAL WORKS EXACTLY AS ADVERTISED. VERY HAPPY.,4,2023-07-27,True,good purchase year cozysofa l shape sectional work exactly advertise happy,best purchase i made this year . the cozysofa l - shape sectional works exactly as advertised . very happy .,Positive,5,0.9574421048164368,Positive,THE COZYSOFA L-SHAPE SECTIONAL WORKS EXACTLY AS ADVERTISED.,BEST PURCHASE I MADE THIS YEAR. THE COZYSOFA L-SHAPE SECTIONAL WORKS EXACTLY AS ADVERTISED. VERY HAPPY.,5,0.6505032513932808,Product Accuracy
66,Bedroom Furniture,DreamRest Memory Foam Mattress,Great product. The DreamRest Memory Foam Mattress exceeded my expectations in every way. Highly recommend! https://fakeurl.com/ref123,5,2023-02-16,False,great product dreamr memory foam mattress exceed expectation way highly recommend,great product . the dreamrest memory foam mattress exceeded my expectations in every way . highly recommend !,Positive,5,0.9569875001907348,Positive,The DreamRest Memory Foam Mattress exceeded my expectations in every way.,Great product. The DreamRest Memory Foam Mattress exceeded my expectations in every way. Highly recommend! https://fakeurl.com/ref123,8,0.5954542960494437,Recommendation & Value
67,Bedroom Furniture,VelvetTouch Duvet Cover,The VelvetTouch Duvet Cover is functional but the instructions are confusing. Took a while to set up.,3,2024-10-27,True,velvettouch duvet cover functional instruction confusing take set,the velvettouch duvet cover is functional but the instructions are confusing . took a while to set up .,Neutral,3,0.5926413536071777,Neutral,The VelvetTouch Duvet Cover is functional but the instructions are confusing.,The VelvetTouch Duvet Cover is functional but the instructions are confusing. Took a while to set up.,4,0.6312472837693058,Build Quality
68,Living Room,SoundBar X200 Bluetooth,"The SoundBar X200 Bluetooth is easy to clean, quiet during operation, and looks great. 5 stars!",5,2024-03-08,False,soundbar x200 bluetooth easy clean quiet operation look great 5 star,"the soundbar x200 bluetooth is easy to clean , quiet during operation , and looks great . 5 stars !",Positive,5,0.9825432300567628,Positive,"The SoundBar X200 Bluetooth is easy to clean, quiet during operation, and looks great.","The SoundBar X200 Bluetooth is easy to clean, quiet during operation, and looks great. 5 stars!",4,0.7049990658532601,Build Quality
69,Living Room,AirPurifier ProMax,Solid quality and great value. The AirPurifier ProMax feels premium and performs even better.,5,2023-02-08,True,solid quality great value airpurifier promax feel premium perform well,solid quality and great value . the airpurifier promax feels premium and performs even better .,Positive,5,0.8652880191802979,Positive,The AirPurifier ProMax feels premium and performs even better.,Solid quality and great value. The AirPurifier ProMax feels premium and performs even better.,4,0.9549976935559119,Build Quality
70,Bathroom,SoftTouch Luxury Towel Set,"<p>Five stars. The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.</p>",4,2023-02-16,False,star softtouch luxury towel set build easy set family love,"five stars . the softtouch luxury towel set is well built , easy to set up , and my whole family loves it .",Positive,5,0.9947624802589417,Positive,"The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.</p>","<p>Five stars. The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.</p>",1,0.6108514359073098,Ease of Setup
71,Bedroom Furniture,WoodCraft Bed Frame Queen,<p>Outstanding product. The WoodCraft Bed Frame Queen has made my daily routine so much easier. Thank you!</p>,5,2023-01-21,False,outstanding product woodcraft bed frame queen daily routine easy thank,outstanding product . the woodcraft bed frame queen has made my daily routine so much easier . thank you !,Positive,5,0.9594463109970092,Positive,The WoodCraft Bed Frame Queen has made my daily routine so much easier.,<p>Outstanding product. The WoodCraft Bed Frame Queen has made my daily routine so much easier. Thank you!</p>,2,0.4964435861795418,Daily Use Satisfaction
72,Living Room,AirPurifier ProMax,DO NOT BUY. The AirPurifier ProMax stopped working completely. Customer service was useless.,1,2023-05-17,True,buy airpurifier promax stop work completely customer service useless,do not buy . the airpurifier promax stopped working completely . customer service was useless .,Negative,1,0.9419705867767334,Negative,The AirPurifier ProMax stopped working completely.,DO NOT BUY. The AirPurifier ProMax stopped working completely. Customer service was useless.,7,0.7006080882062548,Mattress & Comfort
73,Bathroom,AromaSpa Diffuser,BEST PURCHASE I MADE THIS YEAR. THE AROMASPA DIFFUSER WORKS EXACTLY AS ADVERTISED. VERY HAPPY.,4,2023-02-08,False,good purchase year aromaspa diffuser work exactly advertise happy,best purchase i made this year . the aromaspa diffuser works exactly as advertised . very happy .,Positive,5,0.961488664150238,Positive,THE AROMASPA DIFFUSER WORKS EXACTLY AS ADVERTISED.,BEST PURCHASE I MADE THIS YEAR. THE AROMASPA DIFFUSER WORKS EXACTLY AS ADVERTISED. VERY HAPPY.,5,0.9499975140766522,Product Accuracy
74,Bathroom,FoamPure Electric Toothbrush,It is a fine product. The FoamPure Electric Toothbrush gets the job done but I expected better quality.,3,2023-05-07,False,fine product foampure electric toothbrush get job expect well quality,it is a fine product . the foampure electric toothbrush gets the job done but i expected better quality .,Positive,4,0.4722026288509369,Neutral,The FoamPure Electric Toothbrush gets the job done,It is a fine product. The FoamPure Electric Toothbrush gets the job done but I expected better quality.,2,0.9549986547597125,Daily Use Satisfaction
75,Bathroom,AromaSpa Diffuser,Absolutely love my AromaSpa Diffuser! Works perfectly and arrived on time. Would buy again.,5,2024-01-26,False,absolutely love aromaspa diffuser work perfectly arrive time buy,absolutely love my aromaspa diffuser ! works perfectly and arrived on time . would buy again .,Positive,5,0.9687354564666748,Positive,Absolutely love my AromaSpa Diffuser!,Absolutely love my AromaSpa Diffuser! Works perfectly and arrived on time. Would buy again.,0,0.9499967819267718,Delivery & Arrival
76,Bathroom,AquaFlow Rainfall Showerhead,"The AquaFlow Rainfall Showerhead is easy to clean, quiet during operation, and looks great. 5 stars!",4,2024-07-08,False,aquaflow rainfall showerhead easy clean quiet operation look great 5 star,"the aquaflow rainfall showerhead is easy to clean , quiet during operation , and looks great . 5 stars !",Positive,5,0.9836411476135254,Positive,"The AquaFlow Rainfall Showerhead is easy to clean, quiet during operation, and looks great.","The AquaFlow Rainfall Showerhead is easy to clean, quiet during operation, and looks great. 5 stars!",4,0.6904318012396314,Build Quality
77,Living Room,GlowLight Floor Lamp,Bought the GlowLight Floor Lamp as a gift and the recipient loved it. Excellent build quality.,5,2023-10-28,True,buy glowlight floor lamp gift recipient love excellent build quality,bought the glowlight floor lamp as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8944225907325745,Positive,Bought the GlowLight Floor Lamp as a gift and the recipient loved it.,Bought the GlowLight Floor Lamp as a gift and the recipient loved it. Excellent build quality.,4,0.6456348346976515,Build Quality
