review_id,product_category,product_name,review_text,star_rating,review_date,verified_purchase
175,Bathroom,AquaFlow Rainfall Showerhead,My AquaFlow Rainfall Showerhead arrived well packaged and started working immediately. No issues at all.,4,2024-06-20,True
176,Kitchen Appliances,SteamKing Rice Cooker,My SteamKing Rice Cooker arrived well packaged and started working immediately. No issues at all. !!!!!!,5,2024-11-17,False
177,Bedroom Furniture,NightOwl LED Bedside Lamp,THE NIGHTOWL LED BEDSIDE LAMP OVERHEATED AND STOPPED WORKING AFTER 3 USES. SAFETY HAZARD. 1 STAR.,1,2024-10-27,False
178,Bathroom,AquaFlow Rainfall Showerhead,The AquaFlow Rainfall Showerhead is okay. Does what it says but nothing special. Average quality.,4,2023-03-02,True
179,Living Room,SoundBar X200 Bluetooth,"The SoundBar X200 Bluetooth is easy to clean, quiet during operation, and looks great. 5 stars!",5,2023-10-01,True
180,Bedroom Furniture,VelvetTouch Duvet Cover,Best purchase I made this year. The VelvetTouch Duvet Cover works exactly as advertised. Very happy.,5,2024-11-30,True
181,Living Room,SmartTV 55in 4K UHD,"The SmartTV 55in 4K UHD leaks, smells like burnt plastic, and the manual is useless. Awful. !!!!!!",1,2024-01-28,True
182,Kitchen Appliances,InstaBrew Coffee Maker,It is a fine product. The InstaBrew Coffee Maker gets the job done but I expected better quality.,3,2024-03-11,True
183,Living Room,AirPurifier ProMax,Solid quality and great value. The AirPurifier ProMax feels premium and performs even better. https://fakeurl.com/ref123,5,2024-01-06,False
184,Bedroom Furniture,NightOwl LED Bedside Lamp,Great product. The NightOwl LED Bedside Lamp exceeded my expectations in every way. Highly recommend!,5,2024-12-11,True
185,Kitchen Appliances,TurboBlend Pro 5000,"The TurboBlend Pro 5000 is easy to clean, quiet during operation, and looks great. 5 stars!",5,2024-12-03,True
186,Bedroom Furniture,NightOwl LED Bedside Lamp,I WAS SKEPTICAL AT FIRST BUT THE NIGHTOWL LED BEDSIDE LAMP IS GENUINELY IMPRESSIVE. FAST DELIVERY TOO.,5,2023-08-15,True
187,Living Room,SoundBar X200 Bluetooth,Bought the SoundBar X200 Bluetooth as a gift and the recipient loved it. Excellent build quality.,5,2024-04-12,True
188,Bathroom,SoftTouch Luxury Towel Set,<p>Great product. The SoftTouch Luxury Towel Set exceeded my expectations in every way. Highly recommend!</p>,5,2023-05-08,True
189,Kitchen Appliances,TurboBlend Pro 5000,Great product. The TurboBlend Pro 5000 exceeded my expectations in every way. Highly recommend!,4,2023-02-04,True
190,Kitchen Appliances,InstaBrew Coffee Maker,Waste of money. The InstaBrew Coffee Maker motor makes a horrible grinding noise from day one.,1,2023-10-20,False
191,Bedroom Furniture,NightOwl LED Bedside Lamp,<p>Sent the wrong item twice. When the NightOwl LED Bedside Lamp finally arrived it was defective. Never again.</p>,1,2024-01-10,False
192,Bathroom,SoftTouch Luxury Towel Set,Great product. The SoftTouch Luxury Towel Set exceeded my expectations in every way. Highly recommend!,5,2024-10-13,True
193,Bedroom Furniture,DreamRest Memory Foam Mattress,Trying to return my DreamRest Memory Foam Mattress has been a nightmare. No response from customer service. https://fakeurl.com/ref123,5,2024-11-02,True
194,Living Room,AirPurifier ProMax,The AirPurifier ProMax is functional but the instructions are confusing. Took a while to set up.,3,2024-03-02,True
195,Kitchen Appliances,SteamKing Rice Cooker,Best purchase I made this year. The SteamKing Rice Cooker works exactly as advertised. Very happy.,4,2023-05-18,True
196,Bathroom,AromaSpa Diffuser,Solid quality and great value. The AromaSpa Diffuser feels premium and performs even better.,5,2023-02-21,True
197,Living Room,SmartTV 55in 4K UHD,Great product. The SmartTV 55in 4K UHD exceeded my expectations in every way. Highly recommend!,5,2023-09-10,False
198,Living Room,AirPurifier ProMax,"Five stars. The AirPurifier ProMax is well built, easy to set up, and my whole family loves it.",5,2024-09-01,True
199,Bedroom Furniture,CloudPillow Set (2-pack),Absolutely love my CloudPillow Set (2-pack)! Works perfectly and arrived on time. Would buy again.,4,2024-05-19,True
200,Living Room,AirPurifier ProMax,Bought the AirPurifier ProMax as a gift and the recipient loved it. Excellent build quality.,4,2024-04-22,True
201,Living Room,GlowLight Floor Lamp,Best purchase I made this year. The GlowLight Floor Lamp works exactly as advertised. Very happy.,5,2023-04-21,False
202,Bedroom Furniture,CloudPillow Set (2-pack),<p>Best purchase I made this year. The CloudPillow Set (2-pack) works exactly as advertised. Very happy.</p>,5,2023-07-06,True
203,Bathroom,FoamPure Electric Toothbrush,"FIVE STARS. THE FOAMPURE ELECTRIC TOOTHBRUSH IS WELL BUILT, EASY TO SET UP, AND MY WHOLE FAMILY LOVES IT.",5,2024-07-07,True
204,Living Room,SmartTV 55in 4K UHD,WARNING: My SmartTV 55in 4K UHD started smoking after 10 minutes of use. Possible fire hazard!,1,2024-09-28,True
205,Kitchen Appliances,CrispAir Fryer XL,<p>The CrispAir Fryer XL is functional but the instructions are confusing. Took a while to set up.</p>,3,2024-03-08,True
206,Kitchen Appliances,CrispAir Fryer XL,Bought the CrispAir Fryer XL as a gift and the recipient loved it. Excellent build quality.,4,2023-07-06,True
207,Bedroom Furniture,WoodCraft Bed Frame Queen,It is a fine product. The WoodCraft Bed Frame Queen gets the job done but I expected better quality.,3,2024-10-10,True
208,Bathroom,FoamPure Electric Toothbrush,My FoamPure Electric Toothbrush arrived well packaged and started working immediately. No issues at all.,4,2023-08-17,True
209,Kitchen Appliances,SteamKing Rice Cooker,Outstanding product. The SteamKing Rice Cooker has made my daily routine so much easier. Thank you!,4,2024-01-10,True
210,Living Room,AirPurifier ProMax,The AirPurifier ProMax itself is fine but the packaging was completely destroyed on arrival.,2,2023-08-02,True
211,Bathroom,SoftTouch Luxury Towel Set,WARNING: My SoftTouch Luxury Towel Set started smoking after 10 minutes of use. Possible fire hazard!,1,2023-02-12,False
212,Kitchen Appliances,InstaBrew Coffee Maker,Decent product for the price. The InstaBrew Coffee Maker has some quirks but generally works fine.,3,2023-03-14,True
213,Kitchen Appliances,CrispAir Fryer XL,Bought the CrispAir Fryer XL as a gift and the recipient loved it. Excellent build quality.,5,2024-10-28,False
214,Living Room,AirPurifier ProMax,Waste of money. The AirPurifier ProMax motor makes a horrible grinding noise from day one.,1,2024-07-27,True
215,Bedroom Furniture,CloudPillow Set (2-pack),OUTSTANDING PRODUCT. THE CLOUDPILLOW SET (2-PACK) HAS MADE MY DAILY ROUTINE SO MUCH EASIER. THANK YOU!,5,2024-07-26,True
216,Kitchen Appliances,CrispAir Fryer XL,Bought the CrispAir Fryer XL as a gift and the recipient loved it. Excellent build quality.,5,2023-01-06,True
217,Bedroom Furniture,DreamRest Memory Foam Mattress,Best purchase I made this year. The DreamRest Memory Foam Mattress works exactly as advertised. Very happy.,5,2023-11-02,True
218,Kitchen Appliances,InstaBrew Coffee Maker,The InstaBrew Coffee Maker overheated and stopped working after 3 uses. Safety hazard. 1 star.,1,2024-05-09,True
219,Bedroom Furniture,WoodCraft Bed Frame Queen,"The WoodCraft Bed Frame Queen is easy to clean, quiet during operation, and looks great. 5 stars!",5,2023-12-17,True
220,Kitchen Appliances,SteamKing Rice Cooker,Outstanding product. The SteamKing Rice Cooker has made my daily routine so much easier. Thank you!,5,2023-11-28,True
221,Living Room,SmartTV 55in 4K UHD,Solid quality and great value. The SmartTV 55in 4K UHD feels premium and performs even better.,5,2024-03-11,True
222,Bedroom Furniture,NightOwl LED Bedside Lamp,<p>I was skeptical at first but the NightOwl LED Bedside Lamp is genuinely impressive. Fast delivery too.</p>,5,2024-06-04,False
223,Living Room,CozySofa L-Shape Sectional,Great product. The CozySofa L-Shape Sectional exceeded my expectations in every way. Highly recommend!,5,2024-11-14,False
224,Bathroom,AromaSpa Diffuser,<p>The AromaSpa Diffuser is okay. Does what it says but nothing special. Average quality.</p>,3,2023-03-29,True
225,Living Room,SmartTV 55in 4K UHD,The SmartTV 55in 4K UHD is okay. Does what it says but nothing special. Average quality.,3,2023-02-22,True
226,Living Room,AirPurifier ProMax,Absolutely love my AirPurifier ProMax! Works perfectly and arrived on time. Would buy again. https://fakeurl.com/ref123,5,2024-03-24,True
227,Bathroom,MirrorPro LED Vanity Mirror,<p>My MirrorPro LED Vanity Mirror arrived well packaged and started working immediately. No issues at all.</p>,4,2024-01-23,True
228,Bedroom Furniture,VelvetTouch Duvet Cover,The VelvetTouch Duvet Cover is functional but the instructions are confusing. Took a while to set up.,3,2023-06-11,True
229,Bathroom,FoamPure Electric Toothbrush,Best purchase I made this year. The FoamPure Electric Toothbrush works exactly as advertised. Very happy.,5,2023-07-07,True
230,Living Room,GlowLight Floor Lamp,Best purchase I made this year. The GlowLight Floor Lamp works exactly as advertised. Very happy.,4,2024-07-29,True
231,Bathroom,MirrorPro LED Vanity Mirror,Best purchase I made this year. The MirrorPro LED Vanity Mirror works exactly as advertised. Very happy.,4,2024-05-09,False
232,Bathroom,AquaFlow Rainfall Showerhead,I was skeptical at first but the AquaFlow Rainfall Showerhead is genuinely impressive. Fast delivery too. https://fakeurl.com/ref123,4,2023-06-29,False
233,Living Room,SmartTV 55in 4K UHD,The SmartTV 55in 4K UHD is okay. Does what it says but nothing special. Average quality.,3,2023-01-03,True
234,Living Room,CozySofa L-Shape Sectional,I was skeptical at first but the CozySofa L-Shape Sectional is genuinely impressive. Fast delivery too.,4,2024-10-01,True
235,Living Room,GlowLight Floor Lamp,"The GlowLight Floor Lamp is easy to clean, quiet during operation, and looks great. 5 stars! !!!!!!",4,2024-09-06,True
236,Living Room,CozySofa L-Shape Sectional,Wrong item delivered initially. Replacement CozySofa L-Shape Sectional finally came after 10 day. https://fakeurl.com/ref123,3,2023-06-19,False
237,Bathroom,FoamPure Electric Toothbrush,Outstanding product. The FoamPure Electric Toothbrush has made my daily routine so much easier. Thank you!,5,2023-06-25,True
238,Kitchen Appliances,CrispAir Fryer XL,I was skeptical at first but the CrispAir Fryer XL is genuinely impressive. Fast delivery too.,4,2023-04-30,True
239,Kitchen Appliances,CrispAir Fryer XL,Solid quality and great value. The CrispAir Fryer XL feels premium and performs even better.,5,2023-01-25,True
240,Bathroom,AromaSpa Diffuser,I was skeptical at first but the AromaSpa Diffuser is genuinely impressive. Fast delivery too.,5,2024-11-09,True
241,Bathroom,AromaSpa Diffuser,Bought the AromaSpa Diffuser as a gift and the recipient loved it. Excellent build quality.,4,2024-01-11,True
242,Bathroom,SoftTouch Luxury Towel Set,Great product. The SoftTouch Luxury Towel Set exceeded my expectations in every way. Highly recommend!,5,2024-12-27,True
243,Living Room,SmartTV 55in 4K UHD,Absolutely love my SmartTV 55in 4K UHD! Works perfectly and arrived on time. Would buy again.,4,2023-01-30,True
244,Living Room,GlowLight Floor Lamp,My GlowLight Floor Lamp arrived well packaged and started working immediately. No issues at all.,5,2023-06-17,False
245,Bedroom Furniture,VelvetTouch Duvet Cover,THE VELVETTOUCH DUVET COVER IS OKAY. DOES WHAT IT SAYS BUT NOTHING SPECIAL. AVERAGE QUALITY.,3,2023-07-20,False
246,Kitchen Appliances,CrispAir Fryer XL,Bought the CrispAir Fryer XL as a gift and the recipient loved it. Excellent build quality.,5,2023-09-14,False
247,Living Room,SoundBar X200 Bluetooth,Wrong item delivered initially. Replacement SoundBar X200 Bluetooth finally came after 10 day.,3,2024-09-06,True
248,Kitchen Appliances,SliceMaster Food Processor,Best purchase I made this year. The SliceMaster Food Processor works exactly as advertised. Very happy.,5,2023-11-21,True
249,Living Room,SoundBar X200 Bluetooth,The SoundBar X200 Bluetooth is functional but the instructions are confusing. Took a while to set up.,3,2023-04-07,False
250,Kitchen Appliances,CrispAir Fryer XL,Sent the wrong item twice. When the CrispAir Fryer XL finally arrived it was defective. Never again.,2,2024-10-31,True
251,Bathroom,MirrorPro LED Vanity Mirror,Best purchase I made this year. The MirrorPro LED Vanity Mirror works exactly as advertised. Very happy. https://fakeurl.com/ref123,4,2023-12-25,True
252,Living Room,AirPurifier ProMax,Solid quality and great value. The AirPurifier ProMax feels premium and performs even better.,5,2024-04-08,True
253,Living Room,CozySofa L-Shape Sectional,Absolutely love my CozySofa L-Shape Sectional! Works perfectly and arrived on time. Would buy again.,5,2023-03-22,True
254,Bedroom Furniture,DreamRest Memory Foam Mattress,I was skeptical at first but the DreamRest Memory Foam Mattress is genuinely impressive. Fast delivery too.,5,2024-12-23,False
255,Living Room,CozySofa L-Shape Sectional,THE COZYSOFA L-SHAPE SECTIONAL ITSELF IS FINE BUT THE PACKAGING WAS COMPLETELY DESTROYED ON ARRIVAL.,2,2023-08-24,False
256,Living Room,AirPurifier ProMax,<p>I was skeptical at first but the AirPurifier ProMax is genuinely impressive. Fast delivery too.</p>,4,2023-01-05,True
257,Kitchen Appliances,InstaBrew Coffee Maker,<p>Outstanding product. The InstaBrew Coffee Maker has made my daily routine so much easier. Thank you!</p>,5,2023-08-03,True
258,Bathroom,MirrorPro LED Vanity Mirror,My MirrorPro LED Vanity Mirror arrived well packaged and started working immediately. No issues at all.,5,2024-04-03,False
259,Bedroom Furniture,WoodCraft Bed Frame Queen,Great product. The WoodCraft Bed Frame Queen exceeded my expectations in every way. Highly recommend!,5,2023-09-08,True
260,Bedroom Furniture,NightOwl LED Bedside Lamp,"Five stars. The NightOwl LED Bedside Lamp is well built, easy to set up, and my whole family loves it. https://fakeurl.com/ref123",4,2023-07-05,False
261,Kitchen Appliances,SteamKing Rice Cooker,The SteamKing Rice Cooker is functional but the instructions are confusing. Took a while to set up.,3,2023-12-08,False
262,Kitchen Appliances,CrispAir Fryer XL,Trying to return my CrispAir Fryer XL has been a nightmare. No response from customer service.,5,2024-03-31,True
263,Bedroom Furniture,CloudPillow Set (2-pack),The CloudPillow Set (2-pack) arrived on time and works as described. Not great not terrible.,3,2023-12-01,False
264,Kitchen Appliances,TurboBlend Pro 5000,I was skeptical at first but the TurboBlend Pro 5000 is genuinely impressive. Fast delivery too. !!!!!!,5,2023-03-25,True
265,Living Room,AirPurifier ProMax,OUTSTANDING PRODUCT. THE AIRPURIFIER PROMAX HAS MADE MY DAILY ROUTINE SO MUCH EASIER. THANK YOU!,4,2023-01-09,True
266,Bedroom Furniture,CloudPillow Set (2-pack),"The CloudPillow Set (2-pack) is easy to clean, quiet during operation, and looks great. 5 stars!",5,2024-03-31,True
267,Kitchen Appliances,TurboBlend Pro 5000,Great product. The TurboBlend Pro 5000 exceeded my expectations in every way. Highly recommend!,5,2024-07-22,True
268,Bedroom Furniture,CloudPillow Set (2-pack),Solid quality and great value. The CloudPillow Set (2-pack) feels premium and performs even better. https://fakeurl.com/ref123,4,2023-12-05,True
269,Kitchen Appliances,TurboBlend Pro 5000,I was skeptical at first but the TurboBlend Pro 5000 is genuinely impressive. Fast delivery too. https://fakeurl.com/ref123,5,2023-10-26,False
270,Bathroom,AromaSpa Diffuser,Best purchase I made this year. The AromaSpa Diffuser works exactly as advertised. Very happy.,5,2023-01-24,True
271,Bathroom,AquaFlow Rainfall Showerhead,GREAT PRODUCT. THE AQUAFLOW RAINFALL SHOWERHEAD EXCEEDED MY EXPECTATIONS IN EVERY WAY. HIGHLY RECOMMEND!,4,2024-11-11,True
272,Bathroom,AromaSpa Diffuser,Wrong item delivered initially. Replacement AromaSpa Diffuser finally came after 10 day.,3,2023-04-12,False
273,Kitchen Appliances,InstaBrew Coffee Maker,Best purchase I made this year. The InstaBrew Coffee Maker works exactly as advertised. Very happy. !!!!!!,5,2024-10-16,True
274,Living Room,SoundBar X200 Bluetooth,Great product. The SoundBar X200 Bluetooth exceeded my expectations in every way. Highly recommend!,5,2024-04-03,True
275,Bedroom Furniture,WoodCraft Bed Frame Queen,"<p>The WoodCraft Bed Frame Queen is easy to clean, quiet during operation, and looks great. 5 stars!</p>",5,2023-03-07,True
276,Bedroom Furniture,DreamRest Memory Foam Mattress,Very disappointed. The DreamRest Memory Foam Mattress arrived damaged and smells like chemicals. Returning it.,1,2023-01-20,True
